SITE_ID,PLOT,COMMUNITY,Scientific,SPECIES_CODE, PERCENT_COVER,ORIGIN,MAX_LH
REF-12-001,19-Jan,1,Schoenoplectus tabernaemontani,soft-stemmed bulrush,7,N,167
REF-12-001,19-Jan,1,Agrostis capillaris,colonial bentgrass,25,N,
REF-12-001,19-Jan,1,Epilobium ciliatum ssp. ciliatum,purple-leaved willowherb,1,N,
REF-12-001,9-Jan,1,Carex lyngbei,Lyngbye's sedge ,50,N,149
REF-12-001,9-Jan,1,Equisetum fluviatile,swamp horsetail,2,N,
REF-12-001,9-Jan,1,Leersia oryzoides,rice cutgrass,3,N,
REF-12-001,9-Jan,1,Symphyotrichum subspicatum ,Douglas' aster,2,N,
REF-12-001,8-Jan,1,Carex lyngbei,Lyngbye's sedge ,35,N,132
REF-12-001,8-Jan,1,Equisetum fluviatile,swamp horsetail,2,N,
REF-12-001,8-Jan,1,Leersia oryzoides,rice cutgrass,4,N,
REF-12-001,6-Jan,1,Bidens cernua,nodding beggarticks,35,N,
REF-12-001,6-Jan,1,Leersia oryzoides,rice cutgrass,4,N,
REF-12-001,6-Jan,1,Sagittaria latifolia,broad-leaved arrowhead,17,N,
REF-12-001,6-Jan,1,Juncus articulatus,jointed rush,13,N,50
REF-12-001,6-Jan,1,Equisetum fluviatile,swamp horsetail,1,N,
REF-12-001,6-Jan,1,Menyanthes trifoliata ,buckbean,17,N,
REF-12-001,24-Jan,1,Carex lyngbei,Lyngbye's sedge ,35,N,118
REF-12-001,24-Jan,1,Epilobium ciliatum ssp. ciliatum,purple-leaved willowherb,8,N,
REF-12-001,24-Jan,1,Leersia oryzoides,rice cutgrass,2,N,
REF-12-001,24-Jan,1,Schoenoplectus tabernaemontani,soft-stemmed bulrush,1,N,
REF-12-001,24-Jan,1,Equisetum fluviatile,swamp horsetail,2,N,
REF-12-001,24-Jan,1,Eleocharis palustris,common spike-rush,1,N,
REF-12-001,24-Jan,1,Galium trifidum,small bedstraw,3,N,
REF-12-001,23-Jan,1,Schoenoplectus tabernaemontani,soft-stemmed bulrush,5,N,167
REF-12-001,23-Jan,1,Equisetum fluviatile,swamp horsetail,8,N,
REF-12-001,23-Jan,1,Bidens cernua,nodding beggarticks,8,N,
REF-12-001,23-Jan,1,Sagittaria latifolia,broad-leaved arrowhead,9,N,
REF-12-001,23-Jan,1,Leersia oryzoides,rice cutgrass,7,N,
REF-12-001,23-Jan,1,Crassula aquatica,pigmyweed,0,N,
REF-12-001,23-Jan,1,Eleocharis palustris,common spike-rush,6,N,
REF-12-001,23-Jan,1,Epilobium ciliatum ssp. ciliatum,purple-leaved willowherb,5,N,
REF-12-001,23-Jan,1,Juncus tenuis,slender rush,20,N,64
REF-12-001,23-Jan,1,Carex lyngbei,Lyngbyei's sedge ,5,N,85
REF-12-001,10-Jan,1,Sagittaria latifolia,broad-leaved arrowhead,9,N,
REF-12-001,10-Jan,1,Bidens cernua,nodding beggarticks,6,N,
REF-12-001,10-Jan,1,Leersia oryzoides,rice cutgrass,3,N,
REF-12-001,10-Jan,1,Schoenoplectus tabernaemontani,soft-stemmed bulrush,3,N,
REF-12-001,10-Jan,1,Oenanthe sarmentosa,Pacific water-parsley,2,N,
REF-12-001,10-Jan,1,Juncus tenuis,slender rush,40,N,48
REF-12-001,10-Jan,1,Epilobium ciliatum ssp. ciliatum,purple-leaved willowherb,2,N,
REF-12-001,10-Jan,1,Potentilla egedii,coast silverweed,0.5,N,
REF-12-001,10-Jan,1,Crassula aquatica,pigmyweed,0.5,N,
REF-12-001,26-Jan,1,Carex lyngbei,Lyngbye's sedge ,22,N,144
REF-12-001,26-Jan,1,Symphyotrichum subspicatum ,Douglas' aster,65,N,
REF-12-001,26-Jan,1,Equisetum fluviatile,swamp horsetail,5,N,
REF-12-001,26-Jan,1,Leersia oryzoides,rice cutgrass,3,N,
REF-12-001,30-Jan,1,Carex lyngbei,Lyngbye's sedge ,35,N,135
REF-12-001,30-Jan,1,Juncus balticus,Baltic rush ,55,N,132
REF-12-001,30-Jan,1,Epilobium ciliatum ssp. ciliatum,purple-leaved willowherb,7,N,
REF-12-001,30-Jan,1,Schoenoplectus tabernaemontani,soft-stemmed bulrush,2,N,
REF-12-001,30-Jan,1,Symphyotrichum subspicatum ,Douglas' aster,3,N,
REF-12-001,7-Jan,1,Carex lyngbei,Lyngbye's sedge ,60,N,95
REF-12-001,7-Jan,1,Potentilla egedii,coast silverweed,5,N,
REF-12-001,7-Jan,1,Crassula aquatica,pigmyweed,1,N,
REF-12-001,7-Jan,1,Juncus balticus,Baltic rush ,0.5,N,
REF-12-001,7-Jan,1,Bidens cernua,nodding beggarticks,0.5,N,
REF-12-001,7-Jan,1,Juncus oxymeris,pointed rush,2,N,
REF-12-001,7-Jan,1,Eleocharis palustris,common spike-rush,1,N,
REF-12-001,18-Jan,1,Carex lyngbei,Lyngbye's sedge ,70,N,102
REF-12-001,18-Jan,1,Symphyotrichum subspicatum ,Douglas' aster,5,N,
REF-12-001,18-Jan,1,Eleocharis palustris,common spike-rush,0.5,N,
REF-12-001,1-Feb,2,Eleocharis palustris,common spike-rush,40,N,60
REF-12-001,1-Feb,2,Gratiola ebracteata,bractless hedge-hyssop,2,N,
REF-12-001,1-Feb,2,Limosella aquatica,water mudwort,0.5,N,
REF-12-001,1-Feb,2,Schoenoplectus tabernaemontani,soft-stemmed bulrush,2,N,
REF-12-001,2-Feb,2,Eleocharis palustris,common spike-rush,22,N,35
REF-12-001,2-Feb,2,Limosella aquatica,water mudwort,1,N,
REF-12-001,2-Feb,2,Lilaeopsis occidentalis,western lilaeopsis,1,N,
REF-12-001,3-Feb,2,Eleocharis palustris,common spike-rush,18,N,33
REF-12-001,3-Feb,2,Lilaeopsis occidentalis,western lilaeopsis,0.5,N,
REF-12-001,3-Feb,2,Limosella aquatica,water mudwort,0.5,N,
REF-12-001,4-Feb,2,Eleocharis palustris,common spike-rush,50,N,54
REF-12-001,4-Feb,2,Limosella aquatica,water mudwort,2,N,
REF-12-001,4-Feb,2,Lilaeopsis occidentalis,western lilaeopsis,0.5,N,
REF-12-001,5-Feb,2,Eleocharis palustris,common spike-rush,70,N,54
REF-12-001,5-Feb,2,Limosella aquatica,water mudwort,1,N,
REF-12-001,5-Feb,2,Lilaeopsis occidentalis,western lilaeopsis,2,N,
REF-12-001,6-Feb,2,Eleocharis palustris,common spike-rush,60,N,50
REF-12-001,6-Feb,2,Limosella aquatica,water mudwort,0.5,N,
REF-12-001,7-Feb,2,Eleocharis palustris,common spike-rush,35,N,54
REF-12-001,7-Feb,2,Limosella aquatica,water mudwort,0.5,N,
REF-12-001,8-Feb,2,Eleocharis palustris,common spike-rush,80,N,61
REF-12-001,8-Feb,2,Carex lyngbei,Lyngbye's sedge ,2,N,
REF-12-001,8-Feb,2,Limosella aquatica,water mudwort,0.5,N,
REF-12-001,9-Feb,2,Eleocharis palustris,common spike-rush,50,N,50
REF-12-001,9-Feb,2,Lilaeopsis occidentalis,western lilaeopsis,0.5,N,
REF-12-001,10-Feb,2,Eleocharis palustris,common spike-rush,2,N,
REF-12-001,10-Feb,2,Schoenoplectus tabernaemontani,soft-stemmed bulrush,2,N,
REF-12-001,10-Feb,2,Crassula aquatica,pigmyweed,0.5,N,
REF-12-001,10-Feb,2,Limosella aquatica,water mudwort,0.5,N,
REF-12-001,28-Jan,1,Juncus oxymeris,pointed rush,1,N,
REF-12-001,25-Jan,1,Juncus oxymeris,pointed rush,3,N,
REF-12-001,6-Jan,1,Eleocharis parvula,small spike-rush,8,N,
REF-12-001,1-Feb,2,Lilaea scilloides,flowering quillwort,2,N,
REF-12-001,3-Feb,2,Lilaea scilloides,flowering quillwort,1,N,
REF-12-001,4-Feb,2,Lilaea scilloides,flowering quillwort,1,N,
REF-12-001,5-Feb,2,Lilaea scilloides,flowering quillwort,0.5,N,
REF-12-001,6-Feb,2,Lilaea scilloides,flowering quillwort,0.5,N,
REF-12-001,6-Feb,2,Eleocharis parvula,small spike-rush,0.5,N,
REF-12-001,7-Feb,2,Eleocharis parvula,small spike-rush,0.5,N,
REF-12-001,7-Feb,2,Lilaea scilloides,flowering quillwort,0.5,N,
REF-12-001,9-Feb,2,Lilaea scilloides,flowering quillwort,1,N,
REF-12-001,10-Feb,2,Eleocharis parvula,small spike-rush,25,N,
REF-12-001,28-Jan,1,Alisma sp.,water-plantain,1,U,
REF-12-001,20-Jan,1,Lycopus sp.,horehound,20,U,
REF-12-001,16-Jan,1,Lycopus sp.,horehound,8,U,
REF-12-001,15-Jan,1,Alisma sp.,water-plantain,2,U,
REF-12-001,15-Jan,1,Persicaria sp.,persicaria,4,U,
REF-12-001,25-Jan,1,Alisma sp.,water-plantain,0.5,U,
REF-12-001,25-Jan,1,Persicaria sp.,persicaria,1,U,
REF-12-001,17-Jan,1,Alisma sp.,water-plantain,5,U,
REF-12-001,4-Jan,1,Alisma sp.,water-plantain,1,U,
REF-12-001,11-Jan,1,Lycopus sp.,horehound,32,U,
REF-12-001,13-Jan,1,Lycopus sp.,horehound,6,U,
REF-12-001,13-Jan,1,Alisma sp.,water-plantain,6,U,
REF-12-001,22-Jan,1,Lycopus sp.,horehound,7,U,
REF-12-001,2-Jan,1,Persicaria sp.,persicaria,1,U,
REF-12-001,21-Jan,1,Lycopus sp.,horehound,63,U,
REF-12-001,5-Jan,1,Alisma sp.,water-plantain,1,U,
REF-12-001,5-Jan,1,Persicaria sp.,persicaria,1,U,
REF-12-001,9-Jan,1,Alisma sp.,water-plantain,1,U,
REF-12-001,8-Jan,1,Lycopus sp.,horehound,12,U,
REF-12-001,24-Jan,1,Persicaria sp.,persicaria,3,U,
REF-12-001,23-Jan,1,Persicaria sp.,persicaria,1,U,
REF-12-001,10-Jan,1,Persicaria sp.,persicaria,2,U,
REF-12-001,10-Jan,1,Alisma sp.,water-plantain,3,U,
REF-12-001,26-Jan,1,Lycopus sp.,horehound,15,U,
REF-12-001,30-Jan,1,Lycopus sp.,horehound,35,U,
REF-12-001,30-Jan,1,Persicaria sp.,persicaria,2,U,
REF-12-001,7-Jan,1,Lycopus sp.,horehound,5,U,
REF-12-001,18-Jan,1,Lycopus sp.,horehound,33,U,
REF-12-001,3-Feb,2,Alisma sp.,water-plantain,1,U,
REF-12-001,4-Feb,2,Alisma sp.,water-plantain,0.5,U,
REF-12-001,5-Feb,2,Alisma sp.,water-plantain,1,U,
REF-12-001,5-Feb,2,Persicaria sp.,persicaria,1,U,
REF-12-001,6-Feb,2,Persicaria sp.,persicaria,0.5,U,
REF-12-001,8-Feb,2,Alisma sp.,water-plantain,0.5,U,
REF-12-001,9-Feb,2,Alisma sp.,water-plantain,1,U,
REF-12-001,9-Feb,2,Persicaria sp.,persicaria,1,U,
REF-12-001,14-Jan,1,,ground,10,S,
REF-12-001,13-Jan,1,,ground,4,S,
REF-12-001,1-Jan,1,,ground,6,S,
REF-12-001,2-Jan,1,,ground,15,S,
REF-12-001,9-Jan,1,,ground,20,S,
REF-12-001,8-Jan,1,,ground,3,S,
REF-12-001,10-Jan,1,,ground,15,S,
REF-12-001,7-Jan,1,,ground,3,S,
REF-12-001,1-Feb,2,,ground,50.5,S,
REF-12-001,2-Feb,2,,ground,74.5,S,
REF-12-001,3-Feb,2,,ground,79,S,
REF-12-001,4-Feb,2,,ground,41,S,
REF-12-001,5-Feb,2,,ground,23.5,S,
REF-12-001,6-Feb,2,,ground,37.5,S,
REF-12-001,7-Feb,2,,ground,63,S,
REF-12-001,8-Feb,2,,ground,15,S,
REF-12-001,9-Feb,2,,ground,46.5,S,
REF-12-001,10-Feb,2,,ground,70,S,
