Site_Number,COMMUNITY,PLOT,SPECIES_CODE,PERCENT_COVER,ORIGIN,MAX_LH_CM,COMMENTS
Ref9,1,13,AGROSTO,17,E,,
Ref9,1,13,MYOSSCO,0.1,E,,
Ref9,1,13,ALISTRI,0.1,N,,
Ref9,1,13,SAGILAT,0.1,N,,
Ref9,1,13,SCHOTAB,0.1,N,,
Ref9,1,13,BIDECER,0.1,N,,
Ref9,1,13,SIUMSUA,0.1,N,,
Ref9,1,13,MUD,37,N,,
Ref9,1,1,EQUIFLU,3,N,,
Ref9,1,1,SIUMSUA,0.1,N,,
Ref9,1,1,AGROSTO,90,E,,
Ref9,1,1,SCHOTAB,0.1,N,,
Ref9,1,1,MYOSSCO,1,E,,
Ref9,1,1,ALISTRI,0.1,N,,
Ref9,1,1,BIDECER,0.1,N,,
Ref9,1,1,PERSSP,0.1,E,,
Ref9,1,1,ELEOPAL,0.1,N,,
Ref9,1,1,EQUIARV,0.1,N,,
Ref9,1,1,CARELYN,0.1,N,95,
Ref9,1,1,LITTER,2,N,,
Ref9,1,1,MUD,4,N,,
Ref9,1,17,LYCOEUR,1,E,,
Ref9,1,17,EQUIFLU,2,N,,
Ref9,1,17,SAGILAT,0.1,N,,
Ref9,1,17,MYOSSCO,2,E,,
Ref9,1,17,IMPACAP,0.1,N,,
Ref9,1,17,SCHOTAB,2,N,,
Ref9,1,17,AGROSTO,80,E,,
Ref9,1,17,CARELYN,0.1,N,163,
Ref9,1,17,SCIRMIC,0.1,N,,
Ref9,1,17,ELEOPAL,0.1,N,,
Ref9,1,17,LITTER,17,N,,
Ref9,1,17,MUD,2,N,,
Ref9,1,4,BIDECER,5,N,,
Ref9,1,4,EQUIFLU,0.1,N,,
Ref9,1,4,AGROSTO,0.1,E,,
Ref9,1,4,ALISTRI,1,N,,
Ref9,1,4,CALLSTA,0.1,N,,
Ref9,1,4,SAGILAT,1,N,,
Ref9,1,4,MYOSSCO,0.1,E,,
Ref9,1,4,ELEOPAL,0.1,N,,
Ref9,1,4,MUD,93,N,,
Ref9,1,15,LYTHSAL,2,I,,
Ref9,1,15,JUNCART,6,N,,
Ref9,1,15,BIDECER,0.1,N,,
Ref9,1,15,ALISTRI,1,N,,
Ref9,1,15,SIUMSUA,0.1,N,,
Ref9,1,15,GALITRI,0.1,N,,
Ref9,1,15,LEERORY,0.1,N,,
Ref9,1,15,MYOSSCO,0.1,E,,
Ref9,1,15,LYCOEUR,0.1,E,,
Ref9,1,15,LOG,4,N,,
Ref9,1,15,OENASAR,0.1,N,,
Ref9,1,15,AGROSTO,0.1,E,,
Ref9,1,15,SAGILAT,0.1,N,,
Ref9,1,15,LYSITER,0.1,E,,
Ref9,1,15,PERSSP,0.1,U,,
Ref9,1,15,MUD,87,N,,
Ref9,1,5,SAGILAT,0.1,N,,
Ref9,1,5,BIDECER,4,N,,
Ref9,1,5,OENASAR,0.1,N,,
Ref9,1,5,GALITRI,0.1,N,,
Ref9,1,5,LITTER,40,N,,
Ref9,1,5,MUD,50,N,,
Ref9,1,5,AGROSTO,0.1,E,,
Ref9,1,5,CALLSTA,0.1,E,,
Ref9,1,5,LILLOCC,0.1,N,,
Ref9,1,5,ALISTRI,1,N,,
Ref9,1,19,IRISPSE,0.1,I,,498773 5445942
Ref9,1,19,PHALARU,2,I,,
Ref9,1,19,LOTUCOR,30,E,,
Ref9,1,19,GALITRI,0.1,N,,
Ref9,1,19,EQUIARV,0.1,N,,
Ref9,1,19,MUD,66,N,,
Ref9,1,19,SCHEARU,2,E,,
Ref9,1,19,CARELYN,0.1,N,44,
Ref9,1,19,TARAOFF,0.1,E,,
Ref9,1,20,IRISPSE,0.1,I,,
Ref9,1,20,PHALARU,0.1,I,,
Ref9,1,20,LYTHSAL,0.1,I,,
Ref9,1,20,EQUIFLU,0.1,N,,
Ref9,1,20,LOG,7,N,,
Ref9,1,20,LITTER,88,N,,
Ref9,1,20,MUD,5,N,,
Ref9,1,6,SAGILAT,1,N,,
Ref9,1,6,PHALARU,0.1,N,,
Ref9,1,6,SCHOTAB,1,N,,
Ref9,1,6,AGROSTO,1,E,,
Ref9,1,6,EQUIFLU,0.1,N,,
Ref9,1,6,MYOSSCO,0.1,E,,
Ref9,1,6,SIUMSUA,0.1,N,,
Ref9,1,6,BIDECER,0.1,N,,
Ref9,1,6,TYPHLAT,0.1,N,,
Ref9,1,6,ALISTRI,2,N,,
Ref9,1,6,MUD,93,N,,
Ref9,1,6,LOG,2,N,,
Ref9,1,21,EQUIFLU,0.1,N,,
Ref9,1,21,SAGILAT,1,N,,
Ref9,1,21,AGROSTO,1,E,,
Ref9,1,21,LOG,5,N,,
Ref9,1,21,PHALARU,12,I,,
Ref9,1,21,MUD,5,N,,
Ref9,1,21,MYOSSCO,0.1,E,,
Ref9,1,21,SCHOTAB,0.1,N,,
Ref9,1,21,LITTER,76,N,,
Ref9,1,22,ALISTRI,0.1,N,,
Ref9,1,22,PHALARU,45,I,,
Ref9,1,22,LYTHSAL,1,I,,
Ref9,1,22,SAGILAT,2,N,,
Ref9,1,22,MUD,52,N,,
Ref9,1,22,ALISTRI,0.1,N,,
Ref9,1,22,SCHOTAB,0.1,N,,
Ref9,1,3,PHALARU,1,I,,moved to 498725 5443915
Ref9,1,3,EQUIARV,0.1,N,,
Ref9,1,3,IMPACAP,0.1,N,,
Ref9,1,3,LYTHSAL,1,I,,
Ref9,1,3,GALITRI,0.1,N,,
Ref9,1,3,ALISTRI,0.1,N,,
Ref9,1,3,SCHOTAB,0.1,N,,
Ref9,1,3,LOTUCOR,1,E,,
Ref9,1,3,IRISPSE,0.1,I,,
Ref9,1,3,LOG,5,N,,
Ref9,1,3,MUD,91,N,,
Ref9,1,3,LITTER,2,N,,
Ref9,1,2,TYPHLAT,1,N,,
Ref9,1,2,PHALARU,8,I,,
Ref9,1,2,EQUIFLU,0.1,N,,
Ref9,1,2,IMPACAP,0.1,N,,
Ref9,1,2,GALITRI,0.1,N,,
Ref9,1,2,ALISTRI,0.1,N,,
Ref9,1,2,LYCOEUR,0.1,E,,
Ref9,1,2,LYTHSAL,0.1,I,,
Ref9,1,2,LITTER,4,N,,
Ref9,1,2,MUD,7,N,,
