Site_Number,COMMUNITY,PLOT,SPECIES_CODE,PERCENT_COVER,ORIGIN,MAX_LH_CM,COMMENTS
AFN,2,24,BIDECER,1,N,,
AFN,2,24,ALISTRI,0.1,N,,
AFN,2,24,MYOSSCO,0.1,E,,
AFN,2,24,SCHOTAB,0.1,N,,
AFN,2,24,MUD,98,,,
AFN,2,29,CARELYN,0.1,N,115,10 U 504170 5445548
AFN,2,29,PHALARU,0.1,I,,
AFN,2,29,ALISTRI,2,N,,
AFN,2,29,SAGILAT,1,N,,
AFN,2,29,BIDECER,0.1,N,,
AFN,2,29,MYOSSCO,0.1,E,,
AFN,2,29,CALLSTA,0.1,E,,
AFN,2,29,AGROSTO,0.1,E,,
AFN,2,29,LYTHSAL,0.1,I,,
AFN,2,29,IMPACAP,0.1,N,,
AFN,2,29,SCHOTAB,0.1,N,,
AFN,2,29,MUD,97,,,
AFN,2,21,CARELYN,1,N,105,10 U 504167 54455533
AFN,2,21,SAGILAT,0.1,N,,
AFN,2,21,ALISTRI,1,N,,
AFN,2,21,CALLSTA,0.1,E,,
AFN,2,21,BIDECER,0.1,N,,
AFN,2,21,MYOSSCO,0.1,E,,
AFN,2,21,MUD,98,,,
AFN,1,27,CARELYN,3,N,114,
AFN,1,27,ALISTRI,4,N,,
AFN,1,27,MYOSSCO,0.1,E,,
AFN,1,27,BIDECER,0.1,N,,
AFN,1,27,AGROSTO,0.1,E,,
AFN,1,27,MUD,92,,,
AFN,2,22,ALISTRI,5,N,,
AFN,2,22,MYOSSCO,8,E,,
AFN,2,22,AGROSTO,0.1,E,,
AFN,2,22,SCHOTAB,0.1,N,,
AFN,2,22,CARELYN,0.1,N,136,
AFN,2,22,BIDECER,0.1,N,,
AFN,2,22,PERSSP,0.1,U,,
AFN,2,22,MUD,87,,,
AFN,2,22,WOOD,1,,,
AFN,2,25,CARELYN,1,N,107,
AFN,2,25,ALISTRI,1,N,,
AFN,2,25,PERSSP,0.1,U,,
AFN,2,25,SAGILAT,1,N,,
AFN,2,25,PHALARU,0.1,I,,
AFN,2,25,MYOSSCO,0.1,E,,
AFN,2,25,EPILCIL,0.1,N,,
AFN,2,25,BIDECER,0.1,N,,
AFN,2,25,AGROSTO,0.1,E,,
AFN,2,28,CARELYN,3,N,126,10 U 504162 5445537
AFN,2,28,SAGILAT,3,N,,
AFN,2,28,MYOSSCO,1,E,,
AFN,2,28,CALLSTA,0.1,E,,
AFN,2,28,MUD,93,,,
AFN,2,31,SAGILAT,6,N,,10 U 504172 5445523
AFN,2,31,AGROSTO,0.1,E,,
AFN,2,31,PHALARU,0.1,I,,
AFN,2,31,CALLSTA,0.1,E,,
AFN,2,31,IMPACAP,0.1,N,,
AFN,2,31,PERSSP,0.1,U,,
AFN,2,31,BIDECER,0.1,N,,
AFN,2,31,MUD,94,,,
AFN,2,32,TYPHLAT,2,N,,10 U 504177 5445525
AFN,2,32,SAGILAT,0.1,N,,
AFN,2,32,LITTER,15,,,
AFN,2,32,MUD,83,,,
AFN,2,33,TYPHLAT,3,N,,10 U 504175 5445529
AFN,2,33,ALISTRI,6,N,,
AFN,2,33,LITTER,3,,,
AFN,2,33,MUD,88,,,
AFN,2,34,BIDECER,0.1,N,,10 U 504171 5445548
AFN,2,34,ALISTRI,3,N,,
AFN,2,34,MYOSSCO,0.1,E,,
AFN,2,34,EPILCIL,0.1,N,,
AFN,2,34,CALLSTA,0.1,E,,
AFN,2,34,MUD,97,,,
AFN,2,34,SCHOTAB,0.1,N,,
